% Model:              fick_darcy_comb_zaloha1_032025_small_dt.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jun 10 2025, 21:24
% Table:              Table 3 - Volume Average 2
% Time (s)                                        c_b+(c_w/rho_0) (1)                               c_b+(c_w/rho_0) (1)                               c_b+(c_w/rho_0) (1)                               c_b+(c_w/rho_0) (1)
1176600                                           0.4099414224400896                                0.42239245235683254                               0.42328385551577474                               0.43300499873942805
1177200                                           0.40994780936397585                               0.4224014767056425                                0.4232930811632696                                0.4330163839793063
1177800                                           0.409954196287867                                 0.42241049665641245                               0.4233023019151493                                0.4330277633502207
1178400                                           0.4099605832117521                                0.42241951220914076                               0.4233115177714338                                0.433039136852175
1179000                                           0.40996697013564276                               0.4224285233638474                                0.42332072873211646                               0.4330505044851645
1179600                                           0.40997335705953236                               0.42243753012050156                               0.42332993479719266                               0.433061866249193
1180200                                           0.4099797439834255                                0.42244653247913316                               0.42333913596665984                               0.4330732221442691
1180800                                           0.4099861309073169                                0.42245553043973116                               0.42334833224052953                               0.4330845721703862
1181400                                           0.40999251783120066                               0.4224645240022892                                0.4233575236187989                                0.4330959163275295
1182000                                           0.40999890475509226                               0.42247351316680276                               0.42336671010145366                               0.43310725461571986
1182600                                           0.4100052916789776                                0.4224824979332912                                0.4233758916885149                                0.4331185870349514
1183200                                           0.410011678602875                                 0.42249147830173595                               0.42338506837996676                               0.433129913585222
1183800                                           0.41001806552675824                               0.4225004542721534                                0.42339424017581745                               0.43314123426652784
1184400                                           0.41002445245065394                               0.42250942584452494                               0.42340340707606333                               0.4331525490788743
1185000                                           0.41003083937453816                               0.42251839301886673                               0.4234125690807091                                0.4331638580222651
1185600                                           0.41003722629842676                               0.42252735579517275                               0.42342172618974794                               0.43317516109668475
1186200                                           0.41004361322231775                               0.4225363141734427                                0.4234308784031846                                0.43318645830214825
1186800                                           0.4100500001462022                                0.4225452681536751                                0.4234400257210238                                0.43319774963865687
1187400                                           0.41005638707009967                               0.42255421773587704                               0.4234491681432465                                0.4332090351061956
1188000                                           0.4100627739939888                                0.42256316292003726                               0.4234583056698751                                0.4332203147047853
1188600                                           0.41006916091787043                               0.42257210370616427                               0.42346743830089467                               0.4332315884344042
1189200                                           0.4100755478417605                                0.42258104009425496                               0.4234765660363158                                0.4332428562950647
1189800                                           0.41008193476564614                               0.42258997208430515                               0.4234856888761335                                0.43325411828676913
1190400                                           0.41008832168953996                               0.42259889967632475                               0.42349480682034335                               0.4332653744095013
1191000                                           0.4100947086134304                                0.4226078228703099                                0.4235039198689494                                0.433276624663285
1191600                                           0.4101010955373212                                0.42261674166625657                               0.4235130280219505                                0.43328786904810457
1192200                                           0.41010748246120743                               0.4226256560641666                                0.42352213127935834                               0.43329910756395595
1192800                                           0.41011386938509115                               0.4226345660640438                                0.423531229641155                                 0.4333103402108523
1193400                                           0.4101202563089815                                0.42264347166588895                               0.42354032310734635                               0.43332156698879587
1194000                                           0.4101266432328722                                0.4226523728696883                                0.4235494116779344                                0.4333327878977651
1194600                                           0.4101330301567644                                0.4226612696754548                                0.423558495352925                                 0.4333440029377815
1195200                                           0.4101394170806545                                0.4226701620831894                                0.42356757413230073                               0.43335521210883415
1195800                                           0.41014580400453954                               0.4226790500928801                                0.42357664801609285                               0.4333664154109275
1196400                                           0.41015219092842725                               0.42268793370455043                               0.42358571700426595                               0.4333776128440601
1197000                                           0.4101585778523209                                0.42269681291817207                               0.42359478109683196                               0.4333888044082326
1197600                                           0.41016496477621067                               0.4227056877337539                                0.4236038402938093                                0.4333999901034384
1198200                                           0.4101713517000934                                0.42271455815130954                               0.4236128945951801                                0.4334111699296923
1198800                                           0.41017773862398854                               0.4227234241708292                                0.42362194400093406                               0.4334223438869805
1199400                                           0.4101841255478693                                0.4227322857923072                                0.42363098851109726                               0.4334335119753119
1200000                                           0.410190512471767                                 0.4227411430157591                                0.4236400281256472                                0.4334446741946785
1200600                                           0.41019689939565107                               0.42274999584116746                               0.4236490628446032                                0.43345583054509795
1201200                                           0.4102032863195442                                0.42275884426854354                               0.4236580926679469                                0.43346698102653114
1201800                                           0.4102096732434314                                0.42276768829788325                               0.42366711759569126                               0.43347812563901855
1202400                                           0.4102160601673251                                0.4227765279291808                                0.4236761376278351                                0.43348926438254637
1203000                                           0.41022244709121064                               0.4227853631624456                                0.4236851527643699                                0.43350039725710976
1203600                                           0.4102288340151012                                0.4227941939976808                                0.4236941630053056                                0.43351152426270895
1204200                                           0.4102352209389902                                0.42280302043487544                               0.4237031683506356                                0.4335226453993539
1204800                                           0.41024160786287583                               0.42281184247403636                               0.4237121688003583                                0.43353376066703603
1205400                                           0.4102479947867655                                0.4228206601151597                                0.42372116435448476                               0.43354487006575937
1206000                                           0.4102543817106575                                0.42282947335824783                               0.423730155013005                                 0.4335559735955221
1206600                                           0.4102607686345466                                0.4228382822033018                                0.4237391407759272                                0.4335670712563215
1207200                                           0.41026715555843757                               0.42284708665031623                               0.42374812164323333                               0.4335781630481631
1207800                                           0.4102735424823262                                0.42285588669929264                               0.4237570976149386                                0.4335892489710364
1208400                                           0.41027992940621294                               0.42286468235023655                               0.42376606869104816                               0.43360032902495443
1209000                                           0.4102863163301052                                0.4228734736031467                                0.42377503487154694                               0.4336114032099076
1209600                                           0.410292703253992                                 0.4228822604580215                                0.42378399615644496                               0.43362247152590583
1210200                                           0.41029909017788285                               0.4228910429148469                                0.42379295254574423                               0.4336335339729379
1210800                                           0.41030547710176546                               0.4228998209736585                                0.42380190403943924                               0.4336445905510174
1211400                                           0.4103118640256506                                0.42290859463441793                               0.42381085063752494                               0.43365564126013506
1212000                                           0.4103182509495473                                0.4229173638971514                                0.42381979234000944                               0.4336666861002902
1212600                                           0.4103246378734369                                0.42292612876184943                               0.4238287291468879                                0.4336777250714754
1213200                                           0.4103310247973259                                0.42293488922850886                               0.42383766105816295                               0.43368875817370917
1213800                                           0.4103374117212156                                0.422943645297124                                 0.42384658807384484                               0.4336997854069903
1214400                                           0.4103437986451064                                0.42295239696771497                               0.42385551019390927                               0.4337108067712928
1215000                                           0.41035018556899217                               0.42296114424026154                               0.42386442741837704                               0.43372182226663814
1215600                                           0.4103565724928822                                0.4229698871147747                                0.42387333974723757                               0.4337328318930306
1216200                                           0.4103629594167781                                0.422978625591253                                 0.4238822471804966                                0.4337438356504583
1216800                                           0.4103693463406656                                0.4229873596696971                                0.42389114971815706                               0.43375483353893
1217400                                           0.41037573326455334                               0.42299608935010247                               0.42390004736021486                               0.43376582555843307
1218000                                           0.4103821201884411                                0.42300481463247364                               0.4239089401066586                                0.43377681170897975
1218600                                           0.4103885071123323                                0.4230135355168091                                0.423917827957504                                 0.4337877919905705
1219200                                           0.41039489403621926                               0.42302225200310645                               0.4239267109127409                                0.43379876640319726
1219800                                           0.41040128096010436                               0.4230309640913701                                0.42393558897238015                               0.4338097349468544
1220400                                           0.4104076678839953                                0.42303967178160046                               0.42394446213641857                               0.43382069762156145
1221000                                           0.4104140548078902                                0.4230483750737913                                0.42395333040484673                               0.4338316544273024
1221600                                           0.4104204417317762                                0.423057073967946                                 0.4239621937776788                                0.4338426053640862
1222200                                           0.4104268286556608                                0.4230657684640699                                0.42397105225490134                               0.43385355043190715
1222800                                           0.4104332155795587                                0.42307445856215614                               0.42397990583652356                               0.43386448963076857
1223400                                           0.4104396025034453                                0.42308314426220317                               0.4239887545225386                                0.43387542296066556
1224000                                           0.4104459894273307                                0.42309182556421754                               0.42399759831294903                               0.4338863504216042
1224600                                           0.41045237635122184                               0.4231005024681932                                0.4240064372077621                                0.433897272013577
1225200                                           0.41045876327511016                               0.4231091749741391                                0.4240152712069675                                0.4339081877366015
1225800                                           0.4104651501989958                                0.4231178430820428                                0.42402410031057014                               0.433919097590655
1226400                                           0.4104715371228894                                0.42312650679190944                               0.4240329245185701                                0.4339300015757543
1227000                                           0.41047792404677624                               0.42313516610374086                               0.4240417438309695                                0.4339408996918891
1227600                                           0.4104843109706674                                0.4231438210175466                                0.42405055824776255                               0.433951791939062
1228200                                           0.4104906978945528                                0.4231524715333022                                0.42405936776894815                               0.43396267831727586
1228800                                           0.4104970848184441                                0.4231611176510341                                0.424068172394532                                 0.43397355882652844
1229400                                           0.4105034717423386                                0.42316975937072054                               0.4240769721245158                                0.4339844334668213
1230000                                           0.41050985866622397                               0.42317839669237856                               0.42408576695889694                               0.43399530223815347
1230600                                           0.4105162455901155                                0.42318702961599336                               0.4240945568976663                                0.4340061651405227
1231200                                           0.4105226325140055                                0.4231956581415809                                0.42410334194083704                               0.434017022173933
1231800                                           0.41052901943788433                               0.4232042822691262                                0.42411212208840454                               0.4340278733383876
1232400                                           0.4105354063617788                                0.4232129019986361                                0.42412089734037284                               0.43403871863387616
1233000                                           0.41054179328567136                               0.42322151733011193                               0.4241296676967299                                0.4340495580603999
1233600                                           0.41054818020955797                               0.42323012826355777                               0.4241384331574875                                0.43406039161796145
1234200                                           0.4105545671334456                                0.42323873479896074                               0.42414719372264453                               0.43407121930657194
1234800                                           0.41056095405733845                               0.4232473369363242                                0.4241559493921902                                0.43408204112622245
1235400                                           0.4105673409812237                                0.42325593467565936                               0.42416470016613833                               0.43409285707690537
1236000                                           0.4105737279051106                                0.42326452801695524                               0.42417344604447726                               0.434103667158629
1236600                                           0.4105801148290021                                0.42327311696021497                               0.42418218702721466                               0.4341144713713963
1237200                                           0.41058650175289135                               0.423281701505439                                 0.42419092311435974                               0.43412526971519383
1237800                                           0.4105928886767805                                0.4232902816526296                                0.4241996543058883                                0.4341360621900404
1238400                                           0.4105992756006715                                0.4232988574017837                                0.42420838060181576                               0.4341468487959209
1239000                                           0.4106056625245597                                0.4233074287529001                                0.424217102002138                                 0.4341576295328383
1239600                                           0.4106120494484492                                0.42331599570598355                               0.42422581850686014                               0.43416840440080035
1240200                                           0.4106184363723378                                0.4233245582610321                                0.42423453011598294                               0.4341791733998024
1240800                                           0.41062482329622896                               0.4233331164180412                                0.4242432368294999                                0.4341899365298323
1241400                                           0.4106312102201118                                0.4233416701770173                                0.4242519386474049                                0.43420069379091625
1242000                                           0.4106375971440087                                0.42335021953795254                               0.42426063556971355                               0.43421144518303456
1242600                                           0.41064398406789554                               0.4233587645008564                                0.42426932759641717                               0.4342221907061894
1243200                                           0.4106503709917852                                0.42336730506572207                               0.424278014727521                                 0.4342329303603876
1243800                                           0.4106567579156745                                0.42337584123255223                               0.4242866969630126                                0.4342436641456186
1244400                                           0.4106631448395582                                0.42338437300134707                               0.4242953743029058                                0.43425439206189675
1245000                                           0.4106695317634529                                0.42339290037210375                               0.4243040467471998                                0.434265114109211
1245600                                           0.41067591868734377                               0.423401423344831                                 0.4243127142958856                                0.4342758302875654
1246200                                           0.4106823056112259                                0.42340994191951636                               0.4243213769489646                                0.43428654059695243
1246800                                           0.4106886925351207                                0.4234184560961719                                0.42433003470644326                               0.4342972450373846
1247400                                           0.4106950794590081                                0.423426965874787                                 0.4243386875683197                                0.4343079436088567
1248000                                           0.4107014663828964                                0.4234354712553652                                0.42434733553459275                               0.4343186363113661
1248600                                           0.4107078533067886                                0.42344397223791497                               0.42435597860526714                               0.43432932314491174
1249200                                           0.4107142402306746                                0.4234524688224224                                0.4243646167803274                                0.43434000410949986
1249800                                           0.41072062715456115                               0.4234609610088909                                0.42437325005978666                               0.4343506792051305
1250400                                           0.410727014078456                                 0.4234694487973267                                0.4243818784436483                                0.43436134843179797
1251000                                           0.41073333773188336                               0.4234779321877343                                0.42439050193189937                               0.43437201178950663
1251600                                           0.41073955891294145                               0.4234864111800932                                0.42439912052455625                               0.4343826692782454
1252200                                           0.4107457790724924                                0.42349488577443006                               0.4244077342216067                                0.4343933208980364
1252800                                           0.41075199821052716                               0.4235033559707168                                0.42441634302304165                               0.4344039666488581
1253400                                           0.41075821632705467                               0.42351182176898106                               0.42442494692888316                               0.43441460653072284
1254000                                           0.4107644334220847                                0.42352028316919615                               0.424433545939124                                 0.43442524054362425
1254600                                           0.4107706494955982                                0.42352874017138487                               0.4244421400537506                                0.43443586868756634
1255200                                           0.4107768645476089                                0.423537192775536                                 0.42445072927278465                               0.43444649096254556
1255800                                           0.41078307857811097                               0.4235456409816509                                0.4244593135962099                                0.4344571073685655
1256400                                           0.41078929158710475                               0.4235540847897316                                0.42446789302403864                               0.4344677179056278
1257000                                           0.41079550357459627                               0.42356252419978135                               0.42447646755625273                               0.4344783225737279
1257600                                           0.41080171454056214                               0.42357095921178384                               0.4244850371928653                                0.4344889213728636
1258200                                           0.41080792448503667                               0.4235793898257525                                0.4244936019338757                                0.43449951430303946
1258800                                           0.4108141334079989                                0.42358781604169193                               0.4245021617792838                                0.4345101013642578
1259400                                           0.41082034130945866                               0.4235962378595911                                0.4245107167290948                                0.43452068255651627
1260000                                           0.41082654818940445                               0.4236046552794506                                0.42451926678329377                               0.43453125787980745
1260600                                           0.4108327540478495                                0.4236130683012826                                0.42452781194189015                               0.43454182733413826
1261200                                           0.41083895888477984                               0.42362147692507435                               0.4245363522048841                                0.43455239091952225
1261800                                           0.4108451627002075                                0.423629881150831                                 0.4245448875722772                                0.43456294863593037
1262400                                           0.4108513654941301                                0.42363828097855094                               0.4245534180440622                                0.4345735004833792
1263000                                           0.410857567266535                                 0.4236466764082303                                0.4245619436202461                                0.4345840464618757
1263600                                           0.4108637680174414                                0.4236550674398833                                0.4245704643008258                                0.43459458657140704
1264200                                           0.41086996774683876                               0.42366345407349687                               0.42457898008580147                               0.4346051208119801
1264800                                           0.41087616645472275                               0.42367183630907596                               0.42458749097517695                               0.43461564918358386
1265400                                           0.41088236414110335                               0.42368021414661655                               0.42459599696894706                               0.43462617168622963
1266000                                           0.41088856080597624                               0.42368858758612515                               0.4246044980671111                                0.4346366883199258
1266600                                           0.41089475644934326                               0.4236969566275932                                0.42461299426967636                               0.43464719908465277
1267200                                           0.41090095107119723                               0.4237053212710242                                0.4246214855766338                                0.4346577039804198
1267800                                           0.41090714467155315                               0.4237136815164277                                0.42462997198798924                               0.434668203007224
1268400                                           0.4109133372503959                                0.42372203736379077                               0.4246384535037383                                0.4346786961650658
1269000                                           0.41091952880772753                               0.42373038881311487                               0.424646930123891                                 0.4346891834539531
1269600                                           0.4109257193435555                                0.4237387358644052                                0.4246554018484338                                0.4346996648738761
1270200                                           0.41093190885787795                               0.423747078517663                                 0.4246638686773728                                0.4347101404248402
1270800                                           0.41093809735068293                               0.4237554167728766                                0.42467233061071086                               0.43472061010683855
1271400                                           0.41094428482199236                               0.42376375063006716                               0.4246807876484479                                0.4347310739198881
1272000                                           0.41095047127178885                               0.4237720800892132                                0.4246892397905746                                0.4347415318639623
1272600                                           0.41095665670008297                               0.4237804051503212                                0.42469768703710514                               0.4347519839390871
1273200                                           0.4109628411068564                                0.42378872581339816                               0.4247061293880196                                0.43476243014524973
1273800                                           0.4109690244921419                                0.4237970420784386                                0.4247145668433447                                0.4347728704824451
1274400                                           0.4109752068559083                                0.4238053539454462                                0.4247229994030632                                0.4347833049506761
1275000                                           0.41098138819816166                               0.4238136614144133                                0.42473142706718287                               0.4347937335499559
1275600                                           0.4109875685189171                                0.42382196448534476                               0.4247398498356825                                0.43480415628027164
1276200                                           0.41099374781815906                               0.42383026315824707                               0.4247482677085955                                0.43481457314162786
1276800                                           0.41099992609589797                               0.4238385574331009                                0.424756680685895                                 0.4348249841340203
1277400                                           0.41100610335212623                               0.42384684730993005                               0.42476508876758723                               0.4348353892574568
1278000                                           0.4110122795868473                                0.42385513278871817                               0.4247734919536873                                0.4348457885119295
1278600                                           0.4110184548000583                                0.4238634138694651                                0.42478189024417806                               0.4348561818974429
1279200                                           0.41102462899176667                               0.4238716905521915                                0.42479028363906607                               0.4348665694139976
1279800                                           0.41103080216196464                               0.423879962836874                                 0.42479867213835704                               0.4348769510615834
1280400                                           0.41103697431066044                               0.423888230723516                                 0.4248070557420296                                0.43488732684021736
1281000                                           0.41104314543784615                               0.4238964942121305                                0.4248154344501143                                0.4348976967498911
1281600                                           0.4110493155435166                                0.42390475330271005                               0.4248238082625829                                0.4349080607905956
1282200                                           0.4110554846276923                                0.4239130079952402                                0.42483217717945726                               0.43491841896234507
1282800                                           0.4110616526903526                                0.42392125828974137                               0.42484054120071896                               0.434928771265127
1283400                                           0.4110678197315041                                0.42392950418621017                               0.4248489003263807                                0.4349391176989619
1284000                                           0.41107398575114706                               0.42393774568464226                               0.42485725455644846                               0.4349494582638301
1284600                                           0.41108015074928916                               0.4239459827850324                                0.42486560389090067                               0.4349597929597277
1285200                                           0.4110863147259191                                0.42395421548739853                               0.42487394832975334                               0.4349701217866759
1285800                                           0.41109247768104396                               0.42396244379172                                  0.4248822878729979                                0.43498044474465386
1286400                                           0.4110986396146558                                0.42397066769800856                               0.42489062252065013                               0.4349907618336827
1287000                                           0.41110480052676873                               0.4239788872062613                                0.4248989522726843                                0.4350010730537528
1287600                                           0.41111096041737105                               0.42398710231647446                               0.42490727712913307                               0.4350113784048531
1288200                                           0.4111171192864604                                0.42399531302865634                               0.42491559708996574                               0.4350216778869885
1288800                                           0.41112327713404884                               0.42400351934280484                               0.42492391215519937                               0.4350319715001712
1289400                                           0.41112943396012164                               0.42401172125891373                               0.42493222232482386                               0.43504225924438733
1290000                                           0.41113558976469505                               0.42401991877698264                               0.42494052759884765                               0.4350525411196473
1290600                                           0.41114174454775354                               0.4240281118970217                                0.42494882797727057                               0.43506281712594347
1291200                                           0.4111478983093113                                0.42403630061902364                               0.4249571234600905                                0.43507308726328603
1291800                                           0.4111540510493603                                0.42404448494299246                               0.42496541404729754                               0.4350833515316631
1292400                                           0.41116020276790083                               0.42405266486891796                               0.4249736997389119                                0.4350936099310788
1293000                                           0.41116635346493413                               0.42406084039681136                               0.4249819805349195                                0.4351038624615264
1293600                                           0.4111725031404571                                0.42406901152666826                               0.42499025643532196                               0.43511410912302345
1294200                                           0.41117865179447305                               0.42407717825849217                               0.4249985274401221                                0.43512434991556315
1294800                                           0.411184799426982                                 0.4240853405922779                                0.42500679354931836                               0.43513458483913525
1295400                                           0.4111909460379884                                0.4240934985280298                                0.42501505476290813                               0.43514481389374876
1296000                                           0.4111970916274867                                0.424101652065743                                 0.4250233110808976                                0.4351550370793995
1296600                                           0.4112032361954735                                0.4241098012054243                                0.4250315625032848                                0.43516525439608783
1297200                                           0.41120937974194866                               0.4241179459470663                                0.4250398090300615                                0.43517546584381905
1297800                                           0.41121552226692304                               0.42412608629067744                               0.4250480506612448                                0.43518567142258874
1298400                                           0.41122166377038427                               0.4241342222362446                                0.42505628739682066                               0.4351958711323961
1299000                                           0.4112278042523457                                0.4241423537837861                                0.42506451923678706                               0.43520606497324027
1299600                                           0.4112339437127899                                0.4241504809332786                                0.42507274618116153                               0.43521625294513777
