% Model:              fick_darcy_comb_zaloha1_032025_small_dt.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jun 10 2025, 20:41
% Table:              Table 3 - Volume Average 2
% Time (s)                                        c_b+(c_w/rho_0) (1)                               c_b+(c_w/rho_0) (1)                               c_b+(c_w/rho_0) (1)                               c_b+(c_w/rho_0) (1)
933600                                            0.4228742184244057                                0.43370627551954805                               0.43472536480917945                               0.44380831164488993
934200                                            0.4228917166712331                                0.4337272086556138                                0.43474666047778204                               0.44383269336853
934800                                            0.4229092149180709                                0.43374813613190055                               0.43476794993968937                               0.44385706794337687
935400                                            0.4229267131648763                                0.4337690579484161                                0.43478923319501506                               0.4438814353694211
936000                                            0.4229442114117047                                0.43378997410515263                               0.4348105102437113                                0.44390579564666005
936600                                            0.4229617096585144                                0.43381088460211986                               0.4348317810857391                                0.44393014877510883
937200                                            0.42297920790537075                               0.4338317894393159                                0.43485304572115335                               0.44395449475475357
937800                                            0.42299670615219154                               0.43385268861673615                               0.4348743041499349                                0.443978833585594
938400                                            0.42301420439899934                               0.4338735821343915                                0.43489555637206656                               0.44400316526765365
939000                                            0.4230317026458208                                0.43389446999224596                               0.4349168023875872                                0.44402748980089146
939600                                            0.42304920089264986                               0.4339153521903504                                0.4349380421964663                                0.4440518071853412
940200                                            0.42306669913946826                               0.4339362287286866                                0.43495927579871124                               0.4440761174209995
940800                                            0.4230841973862988                                0.4339570996072332                                0.4349805031943095                                0.44410042050783305
941400                                            0.4231016956331059                                0.43397796482600026                               0.43500172438330076                               0.4441247164458862
942000                                            0.4231191938799317                                0.43399882438498594                               0.4350229393656437                                0.44414900523512413
942600                                            0.42313669212676674                               0.43401967828420335                               0.4350441481413395                                0.4441732868755754
943200                                            0.4231541903735931                                0.4340405265236786                                0.43506535071041513                               0.4441975613672382
943800                                            0.42317168862040977                               0.434061369103361                                 0.43508654707286476                               0.4442218287100949
944400                                            0.4231891868672351                                0.43408220602327074                               0.4351077372286795                                0.4442460889041469
945000                                            0.4232066851140389                                0.43410303728339333                               0.435128921177838                                 0.44427034194940046
945600                                            0.42322418336090584                               0.434123862883751                                 0.4351500989203712                                0.4442945878458556
946200                                            0.4232416816077061                                0.4341446828243077                                0.43517127045629544                               0.44431882659349625
946800                                            0.42325917985451356                               0.4341654971051433                                0.4351924357855539                                0.44434305819236164
947400                                            0.4232766781013478                                0.4341863057261727                                0.4352135949082043                                0.44436728264240166
948000                                            0.42329417634818395                               0.4342071086874447                                0.4352347478241996                                0.44439149994367266
948600                                            0.4233116745949964                                0.4342279059889044                                0.4352558945336079                                0.444415710096137
949200                                            0.42332917284182814                               0.4342486976306292                                0.4352770350363305                                0.44443991309977315
949800                                            0.4233466710886414                                0.43426948361254986                               0.4352981693324259                                0.44446410895463895
950400                                            0.42336416933546                                  0.4342902639347163                                0.43531929742189834                               0.4444882976606903
951000                                            0.423381667582283                                 0.4343110385971276                                0.43534041930474426                               0.4445124792179497
951600                                            0.4233991658291196                                0.4343318075997176                                0.4353615349809458                                0.44453665362643774
952200                                            0.42341666407592415                               0.4343525709425538                                0.4353826444505598                                0.44456082088605775
952800                                            0.42343416232276443                               0.4343733286256319                                0.43540374771347684                               0.4445849809969344
953400                                            0.42345166056958095                               0.4343940806489351                                0.43542484476977794                               0.4446091339589849
954000                                            0.42346872446594036                               0.43441482701244366                               0.4354459356194338                                0.44463327977226874
954600                                            0.42348565125410104                               0.4344355677161672                                0.4354670202624888                                0.44465741843673046
955200                                            0.4235025745037918                                0.43445630276016395                               0.43548809869887967                               0.44468154995235465
955800                                            0.42351949421497986                               0.4344770321443487                                0.4355091709286681                                0.44470567431923763
956400                                            0.42353641038765255                               0.43449775586876327                               0.43553023695177995                               0.44472979153729436
957000                                            0.4235533230218513                                0.4345184739334164                                0.43555129676831883                               0.44475390160655137
957600                                            0.42357023211752964                               0.4345391863382911                                0.4355723503781725                                0.44477800452702065
958200                                            0.4235871376747216                                0.4345598930833945                                0.4355933977814121                                0.44480210029870104
958800                                            0.4236040396934213                                0.43458059416871847                               0.43561443897800567                               0.44482618892156983
959400                                            0.4236209381736301                                0.43460128959427324                               0.43563547396799285                               0.4448502479951782
960000                                            0.42363783311534065                               0.43462197936005953                               0.4356565027513178                                0.44487429973601056
960600                                            0.4236547245185705                                0.43464266346606334                               0.4356775253280178                                0.4448983442129117
961200                                            0.42367161238329026                               0.43466334191226474                               0.435698541698079                                 0.44492238142594864
961800                                            0.4236884967094752                                0.4346840146987398                                0.43571955186154276                               0.4449464113750414
962400                                            0.42370537749720627                               0.4347046818254051                                0.43574055581831156                               0.4449704340602304
963000                                            0.4237222547464372                                0.43472534329233203                               0.4357615535684863                                0.4449944494815096
963600                                            0.4237391284571726                                0.43474599909946915                               0.4357825451120385                                0.44501845763886944
964200                                            0.4237559986294115                                0.43476664924679786                               0.4358035304489215                                0.44504245853230723
964800                                            0.4237728652631325                                0.43478729373438063                               0.4358244994416655                                0.44506645216187646
965400                                            0.42378972835838175                               0.4348079325622281                                0.43584545210138015                               0.44509043852752034
966000                                            0.4238065879151312                                0.4348285657302555                                0.43586639845091874                               0.44511441762925025
966600                                            0.4238234439333765                                0.43484919323852533                               0.4358873384902879                                0.44513838946705253
967200                                            0.42384029641312354                               0.4348698150869879                                0.43590827221944295                               0.4451623540409722
967800                                            0.42385714535438956                               0.43489043127570737                               0.43592919963842675                               0.44518631135093495
968400                                            0.4238739907571522                                0.4349110418046533                                0.4359501207472392                                0.4452102613970377
969000                                            0.4238908326214088                                0.43493164667382134                               0.4359710355458694                                0.4452342041792048
969600                                            0.42390767094717974                               0.43495224588319914                               0.43599194403430735                               0.44525813969746025
970200                                            0.4239245057344571                                0.43497283943283077                               0.4360128462126194                                0.4452820679518124
970800                                            0.4239413369832101                                0.43499342732267665                               0.4360337420807227                                0.4453059889422515
971400                                            0.4239581646935013                                0.4350140095527337                                0.43605463163864355                               0.44532990266878963
972000                                            0.4239749888652789                                0.43503458612303675                               0.43607551488636387                               0.4453538091314
972600                                            0.42399180949854876                               0.435055157033573                                 0.43609639182392973                               0.4453777083301159
973200                                            0.4240086265933618                                0.43507572228430363                               0.4361172624513347                                0.44540160026492265
973800                                            0.4240254401496731                                0.43509628187527527                               0.4361381267685663                                0.44542548493580353
974400                                            0.4240422501674434                                0.4351168358064648                                0.4361589847755809                                0.4454493623427887
975000                                            0.4240590566467423                                0.43513738407790514                               0.43617983647242103                               0.4454732324858349
975600                                            0.4240758595875431                                0.43515792668954856                               0.4362006818591041                                0.4454970953650192
976200                                            0.4240926589898473                                0.4351784636414318                                0.43622152093560634                               0.4455209509802525
976800                                            0.4241094548536552                                0.43519899493353825                               0.4362423537019091                                0.44554479933159213
977400                                            0.42412624717895914                               0.4352195205658579                                0.43626318015803844                               0.4455686404190174
978000                                            0.4241430359658138                                0.43524004053841514                               0.43628400030403297                               0.445592474242542
978600                                            0.4241598212141074                                0.4352605548512031                                0.4363048141398053                                0.4456163008021505
979200                                            0.42417660292394693                               0.4352810635042098                                0.43632562166539396                               0.4456401200978417
979800                                            0.42419338109527                                  0.43530156649744217                               0.43634642288084674                               0.44566393212963046
980400                                            0.424210155728111                                 0.43532206383088806                               0.4363672177860855                                0.44568773689750885
981000                                            0.4242269268224291                                0.4353425555045771                                0.43638800638115793                               0.4457115344014549
981600                                            0.4242436943782768                                0.4353630415184801                                0.4364087886660432                                0.4457353246414953
982200                                            0.4242604583956223                                0.43538352187262824                               0.43642956464075333                               0.44575910761766235
982800                                            0.4242772188744655                                0.4354039965669696                                0.43645033430531194                               0.4457828833298916
983400                                            0.4242939758148092                                0.43542446560159487                               0.43647109765965686                               0.445806651778189
984000                                            0.42431072921666                                  0.43544492897636766                               0.436491854703838                                 0.4458304129626177
984600                                            0.4243274790800208                                0.435465386691434                                 0.4365126054378574                                0.4458541668831489
985200                                            0.4243442254048955                                0.4354858387466959                                0.43653334986165837                               0.4458779135396983
985800                                            0.4243609681912639                                0.43550628514219425                               0.43655408797531475                               0.4459016529323806
986400                                            0.42437770743913766                               0.43552672587791535                               0.4365748197787763                                0.4459253850611507
987000                                            0.4243944431485025                                0.4355471609538402                                0.43659554527206607                               0.4459491099260053
987600                                            0.42441117531937733                               0.4355675903700038                                0.4366162644551561                                0.4459728275269549
988200                                            0.4244279039517635                                0.435588014126413                                 0.43663697732809603                               0.44599653786400806
988800                                            0.42444462904561425                               0.43560843222301965                               0.4366576838908347                                0.4460202409371278
989400                                            0.4244613506010307                                0.43562884465986973                               0.43667838414340404                               0.446043936746331
990000                                            0.4244780686179125                                0.4356492514369661                                0.43669907808582303                               0.44606762529163524
990600                                            0.42449478309632543                               0.4356696525542624                                0.4367197657180399                                0.4460913065730378
991200                                            0.4245114940362116                                0.4356900480117756                                0.436740447040084                                 0.44611498059051835
991800                                            0.42452820143762676                               0.43571043780952623                               0.4367611220519317                                0.4461386473440852
992400                                            0.4245449053005299                                0.43573082194750745                               0.43678179075364126                               0.4461623068337391
993000                                            0.42456160562492934                               0.4357512004256878                                0.4368024531451479                                0.4461859590595102
993600                                            0.4245783024108451                                0.43577157324413635                               0.43682310922645967                               0.44620960402136606
994200                                            0.42459499565826564                               0.4357919404027837                                0.43684375899760974                               0.44623324171928297
994800                                            0.4246116853671781                                0.43581230190167286                               0.4368644024585726                                0.44625687215329557
995400                                            0.4246283715376105                                0.4358326577407645                                0.43688503960934993                               0.4462804953234254
996000                                            0.4246450541695308                                0.4358530079201106                                0.43690567044999934                               0.4463041112296125
996600                                            0.4246617332629447                                0.43587335243964537                               0.43692629498039903                               0.4463277198719134
997200                                            0.4246784088178933                                0.43589369129944955                               0.43694691320068835                               0.4463513212502925
997800                                            0.42469508083435564                               0.4359140244994438                                0.4369675251107602                                0.4463749153647438
998400                                            0.42471174931227373                               0.435934352039664                                 0.4369881307106633                                0.44639850221532584
999000                                            0.4247284142517266                                0.4359546739201479                                0.4370087300003798                                0.4464220818019567
999600                                            0.42474507565267255                               0.43597499014084495                               0.4370293229799236                                0.446445654124703
1000200                                           0.4247617335151238                                0.43599530070175246                               0.4370499096492802                                0.44646921918354304
1000800                                           0.4247783878390823                                0.4360156056028883                                0.43707049000848897                               0.4464927769784415
1001400                                           0.4247950386245284                                0.43603590484428156                               0.4370910640574933                                0.4465163275094383
1002000                                           0.4248116858715305                                0.4360561984258539                                0.43711163179633344                               0.44653987077653307
1002600                                           0.42482832957997174                               0.4360764863476727                                0.43713219322496993                               0.44656340677973844
1003200                                           0.4248449697499401                                0.4360967686097033                                0.4371527483434593                                0.4465869355190108
1003800                                           0.4248616063814158                                0.4361170452119844                                0.43717329715173925                               0.4466104569943647
1004400                                           0.42487823947440123                               0.43613731615447815                               0.437193839649867                                 0.4466339712058205
1005000                                           0.4248948690288832                                0.43615758143717426                               0.43721437583779427                               0.44665747815335677
1005600                                           0.42491149504487363                               0.4361778410601429                                0.43723490571556806                               0.44668097783699917
1006200                                           0.42492811752235443                               0.43619809502329776                               0.43725542928313693                               0.4467044702567195
1006800                                           0.42494473646135783                               0.4362183433267074                                0.4372759465405619                                0.44672795541252674
1007400                                           0.42496135186184864                               0.43623856713746756                               0.4372964574878045                                0.4467514333044198
1008000                                           0.4249779637238703                                0.4362587728283094                                0.4373169621248304                                0.44677490393242564
1008600                                           0.4249945720473529                                0.436278972699527                                 0.43733746045169314                               0.4467983672964877
1009200                                           0.42501117683237805                               0.4362991667511921                                0.43735795246837683                               0.44682182339663445
1009800                                           0.4250277780789022                                0.4363193549832411                                0.43737843817491645                               0.44684527223291537
1010400                                           0.42504437578689686                               0.43633953739571785                               0.43739891757124166                               0.44686871380526993
1011000                                           0.4250609699564189                                0.43635971398856954                               0.4374193906574051                                0.4468921481137016
1011600                                           0.4250775605874346                                0.43637988476185546                               0.4374398574333904                                0.4469155751582509
1012200                                           0.42509414767997566                               0.4364000497155172                                0.43746031789918305                               0.4469389949388645
1012800                                           0.425110731234011                                 0.436420208849636                                 0.4374807720547929                                0.44696240745557286
1013400                                           0.4251273112495312                                0.43644036216414334                               0.4375012199002542                                0.4469858127083694
1014000                                           0.42514388772657563                               0.4364605096590481                                0.4375216614355202                                0.44700921069723626
1014600                                           0.4251604606650895                                0.43648065133438024                               0.4375420966605916                                0.4470326014222162
1015200                                           0.42517703006515006                               0.43650078719011387                               0.4375625255755195                                0.4470559848832803
1015800                                           0.42519359592670153                               0.43652091722624153                               0.43758294818025206                               0.44707936108042784
1016400                                           0.4252101582497702                                0.43654104144277706                               0.4376033644748069                                0.4471027300136575
1017000                                           0.425226717034307                                 0.43656115983971944                               0.43762377445916245                               0.4471260916830087
1017600                                           0.42524327228036546                               0.43658127241709177                               0.437644178133377                                 0.4471494460884368
1018200                                           0.425259823987927                                 0.4366013791748568                                0.437664575497385                                 0.447172793229974
1018800                                           0.4252763721569912                                0.43662148011301904                               0.43768496655123873                               0.44719613310754497
1019400                                           0.42529291678757253                               0.43664157523161007                               0.43770535129488564                               0.4472194657212421
1020000                                           0.4253094578796549                                0.436661664530618                                 0.43772572972835455                               0.44724279107102843
1020600                                           0.4253259954332049                                0.4366817480100075                                0.4377461018516748                                0.44726610915687515
1021200                                           0.42534252944831147                               0.4367018256698296                                0.4377664676648083                                0.4472894199788683
1021800                                           0.4253590599248889                                0.436721897510037                                 0.43778682716774575                               0.44731272353690127
1022400                                           0.4253755868629778                                0.4367419635306563                                0.4378071803605396                                0.44733601983104077
1023000                                           0.42539211026257817                               0.43676202373168627                               0.43782752724309404                               0.4473593088612552
1023600                                           0.42540863012367164                               0.43678207811311587                               0.4378478678155344                                0.4473825906275927
1024200                                           0.42542514644625595                               0.43680212667497964                               0.4378682020777677                                0.44740586512998853
1024800                                           0.4254416592303484                                0.43682216941723073                               0.43788853002982264                               0.44742913236847703
1025400                                           0.4254581684759872                                0.43684220633990223                               0.4379088516716817                                0.4474523923430763
1026000                                           0.4254746741830953                                0.4368622374429658                                0.4379291670033926                                0.44747564505373993
1026600                                           0.42549117635170924                               0.43688226272644604                               0.43794947602494205                               0.44749889050048725
1027200                                           0.4255076749818191                                0.43690228219034244                               0.437969778736281                                 0.4475221286833597
1027800                                           0.42552417007343496                               0.43692229583462644                               0.4379900751374377                                0.44754535960231534
1028400                                           0.4255406616265726                                0.43694230365934                                  0.4380103652284188                                0.4475685832573416
1029000                                           0.425557149641207                                 0.4369623056644586                                0.43803064900922917                               0.44759179964843543
1029600                                           0.4255736341173387                                0.4369823018499536                                0.4380509264798823                                0.4476150087756574
1030200                                           0.4255901150549721                                0.43700229221590225                               0.4380711976403281                                0.4476382106389679
1030800                                           0.42560659245410576                               0.43702227676222427                               0.4380914624905876                                0.4476614052383816
1031400                                           0.42562306631476626                               0.43704225548897396                               0.4381117210306658                                0.44768459257385756
1032000                                           0.4256395366369016                                0.4370622283961442                                0.4381319732606221                                0.44770777264542183
1032600                                           0.42565600342055376                               0.43708219548368593                               0.43815221918033503                               0.44773094545309056
1033200                                           0.42567246666570824                               0.43710215675165076                               0.43817245878991495                               0.4477541109968335
1033800                                           0.4256889263723723                                0.4371221122000336                                0.43819269208930123                               0.4477772692766722
1034400                                           0.42570538254051116                               0.4371420618288282                                0.43821291907849913                               0.4478004202925735
1035000                                           0.42572183517017687                               0.43716200563801977                               0.43823313975754197                               0.4478235640446147
1035600                                           0.42573828426135674                               0.43718194362761686                               0.43825335412640265                               0.44784670053271813
1036200                                           0.42575472981402884                               0.4372018757976137                                0.4382735621850609                                0.4478698297569096
1036800                                           0.42577117182821234                               0.43722180214804973                               0.43829376393353875                               0.44789295171718546
1037400                                           0.42578761030388235                               0.43724172267888484                               0.43831395937184586                               0.4479160664135732
1038000                                           0.42580404524106785                               0.4372616373900884                                0.43833414849997376                               0.44793917384605203
1038600                                           0.4258204766397658                                0.43728154628175836                               0.43835433131794643                               0.44796227401458455
1039200                                           0.4258369044999531                                0.43730144935379467                               0.4383745078257272                                0.4479853669192401
1039800                                           0.4258533288216482                                0.43732134660626304                               0.43839467802330856                               0.4480084525599726
1040400                                           0.4258697496048577                                0.437341238039131                                 0.4384148419107572                                0.44803153093680514
1041000                                           0.42588616684953984                               0.43736112365240926                               0.4384349994879955                                0.44805460204970765
1041600                                           0.425902580555751                                 0.4373810034460954                                0.4384551507550513                                0.44807766589872516
1042200                                           0.42591899072347356                               0.4374008774201698                                0.43847529571195415                               0.44810072248380833
1042800                                           0.42593539735266994                               0.43742074557464816                               0.43849543435866495                               0.4481237718049889
1043400                                           0.4259518004433761                                0.4374406079095814                                0.4385155666951822                                0.4481468138622672
1044000                                           0.4259681999955935                                0.4374604644248855                                0.4385356927215235                                0.4481698486556118
1044600                                           0.4259845960093317                                0.43748031512060587                               0.438555812437714                                 0.44819287618505654
1045200                                           0.42600098848456275                               0.4375001599967393                                0.43857592584372207                               0.4482158964506083
1045800                                           0.42601737742130913                               0.4375199990532777                                0.43859603293953964                               0.4482389094522311
1046400                                           0.4260337628195343                                0.4375398322902105                                0.4386161337251952                                0.4482619151899397
1047000                                           0.4260501446792778                                0.4375596597075853                                0.43863622820063475                               0.4482849136637507
1047600                                           0.4260665230005149                                0.43757948130535773                               0.4386563163659117                                0.448307904873662
1048200                                           0.4260828977832562                                0.43759929708351064                               0.438676398221024                                 0.4483308888196443
1048800                                           0.42609926902749795                               0.4376191070421016                                0.4386964737659558                                0.44835386550173256
1049400                                           0.42611563673324915                               0.4376389111810915                                0.4387165430006936                                0.44837683491988145
1050000                                           0.42613200090051895                               0.43765870950046903                               0.4387366059252643                                0.44839979707412403
1050600                                           0.42614836152928315                               0.4376785020002783                                0.4387566625396788                                0.4484227519644863
1051200                                           0.4261647186195452                                0.4376982886805142                                0.4387767128438735                                0.44844569959092684
1051800                                           0.42618107217130946                               0.43771806954112                                  0.43879675683790725                               0.44846863995343833
1052400                                           0.4261974221845647                                0.4377378445821328                                0.43881679452176775                               0.4484915730520551
1053000                                           0.4262137686593501                                0.43775761380356804                               0.4388368258954402                                0.4485144988867705
1053600                                           0.42623011159564067                               0.43777737720540016                               0.43885685095894394                               0.44853741745754677
1054200                                           0.42624645099343006                               0.43779713478765636                               0.43887686971225476                               0.4485603287644355
1054800                                           0.42626278685269653                               0.4378168865503395                                0.4388968821554313                                0.44858323280741597
1055400                                           0.4262791191735114                                0.43783663249339155                               0.4389168882883946                                0.4486061295864738
1056000                                           0.42629544795577334                               0.4378563726168713                                0.4389368881111762                                0.4486290191016052
1056600                                           0.4263117731995886                                0.4378761069207672                                0.43895688162379487                               0.4486519013528497
